scope,encoder,projection_seed,target_domain,readout,metric,shortlist_size,overlap_count,union_size,jaccard,mmd_missed_top_q,a_missed_top_q,a_rescued_top_q,mmd_rescued_top_q,a_rescued_fractional_top_q,mmd_rescued_fractional_top_q,omission_reduction_from_union,a_only_better_than_mmd_choice,top_q_boundary_ties,has_a_rescue,has_mmd_rescue,a_rescues_any_oracle,mmd_rescues_any_oracle,union_selects_a_only,union_better_than_mmd,union_worse_than_mmd,union_better_than_matched_mmd,union_worse_than_matched_mmd,a_rescue_reaches_final_improvement,a_only_top_q,mmd_only_top_q,mmd_choice,union_choice
base_seed_control,resnet50,20260911,infograph,logistic,brier_score,227,219,235,0.9319148936170213,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low,clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,nll,10,0,20,0.0,10,8,2,0,2.0,0.0,0.042548819819403505,2,1,True,False,False,False,True,True,False,True,False,True,"[""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_middle"", ""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low""]",[],clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,nll,25,4,46,0.08695652173913043,9,8,2,1,2.0,1.0,0.0,0,1,True,True,False,False,True,False,True,False,True,False,"[""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_middle"", ""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle,clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,nll,50,19,81,0.2345679012345679,6,5,5,4,5.0,4.0,0.011737928028765943,1,1,True,True,True,False,True,True,False,True,False,True,"[""clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_middle"", ""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|real__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,nll,100,64,136,0.47058823529411764,3,1,3,1,3.0,1.0,0.011737928028765943,1,1,True,True,True,False,True,True,False,False,False,True,"[""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low"", ""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low"", ""painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,nll,227,219,235,0.9319148936170213,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,error_rate,10,0,20,0.0,10,9,1,0,1.0,0.0,0.01025390625,6,1,True,False,False,False,True,True,False,True,False,True,"[""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low""]",[],clipart__clip_pc1_low|real__clip_pc1_middle|sketch__clip_pc1_middle,clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,error_rate,25,4,46,0.08695652173913043,10,9,1,0,1.0,0.0,0.005859375,1,1,True,False,False,False,True,True,False,True,False,True,"[""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low""]",[],clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle,clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,error_rate,50,19,81,0.2345679012345679,7,6,4,3,4.0,3.0,0.0,8,1,True,True,False,False,True,True,False,False,True,True,"[""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low"", ""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]","[""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|real__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|real__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,error_rate,100,64,136,0.47058823529411764,5,1,5,1,5.0,1.0,0.00048828125,4,1,True,True,True,False,True,True,False,False,False,True,"[""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_low"", ""clipart__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low"", ""painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]","[""clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low""]",painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,infograph,logistic,error_rate,227,219,235,0.9319148936170213,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,ridge,brier_score,10,8,12,0.6666666666666666,7,6,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,brier_score,25,21,29,0.7241379310344828,5,3,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,brier_score,50,42,58,0.7241379310344828,3,3,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,brier_score,100,88,112,0.7857142857142857,2,2,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,brier_score,227,207,247,0.8380566801619433,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,nll,10,8,12,0.6666666666666666,8,7,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,nll,25,21,29,0.7241379310344828,6,4,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,nll,50,42,58,0.7241379310344828,4,3,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,nll,100,88,112,0.7857142857142857,3,3,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,nll,227,207,247,0.8380566801619433,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,error_rate,10,8,12,0.6666666666666666,6,5,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,error_rate,25,21,29,0.7241379310344828,3,1,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,error_rate,50,42,58,0.7241379310344828,1,1,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,error_rate,100,88,112,0.7857142857142857,1,1,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,ridge,error_rate,227,207,247,0.8380566801619433,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,brier_score,10,8,12,0.6666666666666666,5,4,1,0,1.0,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,brier_score,25,21,29,0.7241379310344828,3,1,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,brier_score,50,42,58,0.7241379310344828,1,0,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_middle|real__clip_pc1_high|sketch__clip_pc1_high""]",[],real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,brier_score,100,88,112,0.7857142857142857,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,brier_score,227,207,247,0.8380566801619433,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,nll,10,8,12,0.6666666666666666,6,6,1,1,1.0,1.0,0.0,1,1,True,True,False,False,True,True,False,False,False,True,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]","[""clipart__clip_pc1_high|real__clip_pc1_high|real__clip_pc1_middle""]",clipart__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,resnet50,20260911,painting,logistic,nll,25,21,29,0.7241379310344828,3,1,2,0,2.0,0.0,0.0,1,1,True,False,False,False,True,True,False,False,False,True,"[""infograph__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,nll,50,42,58,0.7241379310344828,1,0,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""infograph__clip_pc1_low|real__clip_pc1_high|real__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,nll,100,88,112,0.7857142857142857,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,nll,227,207,247,0.8380566801619433,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,error_rate,10,8,12,0.6666666666666666,6,5,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,True,False,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high
base_seed_control,resnet50,20260911,painting,logistic,error_rate,25,21,29,0.7241379310344828,3,1,2,0,2.0,0.0,0.0,1,1,True,False,False,False,True,True,False,False,False,True,"[""infograph__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],clipart__clip_pc1_high|real__clip_pc1_high|real__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,error_rate,50,42,58,0.7241379310344828,1,1,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,error_rate,100,88,112,0.7857142857142857,1,1,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,painting,logistic,error_rate,227,207,247,0.8380566801619433,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,quickdraw,ridge,brier_score,10,6,14,0.42857142857142855,7,8,0,1,0.0,1.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,resnet50,20260911,quickdraw,ridge,brier_score,25,8,42,0.19047619047619047,6,6,1,1,1.0,1.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle""]","[""clipart__clip_pc1_high|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,resnet50,20260911,quickdraw,ridge,brier_score,50,26,74,0.35135135135135137,3,4,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,quickdraw,ridge,brier_score,100,79,121,0.6528925619834711,2,2,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,quickdraw,ridge,brier_score,227,194,260,0.7461538461538462,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,quickdraw,ridge,nll,10,6,14,0.42857142857142855,7,8,0,1,0.0,1.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,resnet50,20260911,quickdraw,ridge,nll,25,8,42,0.19047619047619047,5,7,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|sketch__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,resnet50,20260911,quickdraw,ridge,nll,50,26,74,0.35135135135135137,3,5,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|sketch__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,quickdraw,ridge,nll,100,79,121,0.6528925619834711,2,2,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,resnet50,20260911,quickdraw,ridge,nll,227,194,260,0.7461538461538462,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low
